TransferId,BudgetLevel,DocType,BFY,RpioCode,FundCode,FundName,DocumentNumber,ProcessedDate,AhCode,AhName,OrgCode,OrgName,RcCode,DivisionName,AccountCode,ProgramAreaCode,ProgramAreaName,ProgramProjectName,ProgramProjectCode,FromTo,BocCode,BocName,Amount,Purpose
1039,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-011,11/21/2019 20:30,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,326000,"TO ISSUE $326K TO REGION 6 FOR THE LTRA SITE, (HART CREOSOTING,LR001, $326K). CONTACT KAREN BUCKMON (202) 566-1896 AND KEVIN HOLLINGSWORTH (703) 603-9058. "
1040,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-015,12/18/2019 18:55,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,2000000,"TO ISSUE $2,750,000 IN ONGOING RA FUNDS TO REGIONS 4 AND 6. SPECIFICALLY, REGION 4 WILL RECEIVE $750K FOR SOUTHSIDE CHATTANOOGA (OU02, RA001) AND REGION 6 WILL RECEIVE $2M FOR STATE ROAD 114 (OU01, LR002). CONTACT KAREN BUCKMON (202) 566-1896 AND KEVIN HOLLINGSWORTH (703) 603-9058."
1041,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-018,1/28/2020 14:05,6A00P,REGION 06 PIPELINE,6A00P,REGION 06 PIPELINE,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,1226000,"TO ISSUE $1,226,000 TO REGION 6 FOR PIPELINE (AS PART OF THEIR PIPELINE ALLOCATION). CONTACT KAREN BUCKMON (202) 566-1896 AND KEVIN HOLLINGSWORTH (703) 603-9058. "
1042,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-020,1/30/2020 16:04,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,500000,"TO ISSUE $500K FOR ONGOING LTRA TO REGION 6 FOR GRANTS CHLORINATED SOLVENTS (OU1, LR002). CONTACT KAREN BUCKMON (202) 566-1896 AND KEVIN HOLLINGSWORTH (703) 603-9058. "
1043,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-021,1/30/2020 16:04,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,41,GRANTS,2861962,"TO ISSUE $2,861,962 TO REGION 6 FOR ONGOING RA (TAR CREEK, OU4, RA061). CONTACT KAREN BUCKMON (202) 566-1896 AND KEVIN HOLLINGSWORTH (703) 603-9058. "
1044,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-024,2/13/2020 16:19,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,2074600,"TO ISSUE $27,471,248 TO REGIONS 2,4,6,AND 8 TO RECONCILE REGIONAL R ACCOUNTS. REGION 2: $421,600, REGION 4: $21,753,726, REGION 6: 4,476,462, AND REGION 8 $819,460. CONTACT KAREN BUCKMON (202) 566-1896 AND KEVIN HOLLINGSWORTH (703) 603-9058. "
1045,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-024,2/13/2020 16:19,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,41,GRANTS,2401862,"TO ISSUE $27,471,248 TO REGIONS 2,4,6,AND 8 TO RECONCILE REGIONAL R ACCOUNTS. REGION 2: $421,600, REGION 4: $21,753,726, REGION 6: 4,476,462, AND REGION 8 $819,460. CONTACT KAREN BUCKMON (202) 566-1896 AND KEVIN HOLLINGSWORTH (703) 603-9058. "
1046,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-025,2/13/2020 20:25,6A00P,REGION 06 PIPELINE,6A00P,REGION 06 PIPELINE,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,5035700,"TO ISSUE THE REMAINING PIPELINE ALLOCATION TO THE REGIONS. REGION 1: $2,925,200, REGION 2: $13,471,400, REGION 3: $7,760,500, REGION 4: $4,987,900, REGION 5: $9,781,500, REGION 6: $5,035,700, REGION 7: $6,748,200, REGION 8: $7,926,900, REGION 9: $11,851,300, REGION 10: $3,237,900. SHIFT IN BOCS HAS NO NET EFFECT ON THE PROGRAM. CONTACT KAREN BUCKMON (202) 566-1896 AND KEVIN HOLLINGSWORTH (703) 603-9058."
1047,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-030,3/17/2020 19:35,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,692551,"TO ISSUE $7,655,532 FOR ONGOING RA AND LTRA TO REGIONS 5,6, AND 7. $2,793,981 TO  REGION 5 FOR MATTHIESSEN & HEGELER ZINC COMPANY (OU2 RA003); $692,551 TO REGION 6 FOR AMERICAN CREOSOTE WORKS (WINNFIELD PLANT); $4,169,000 TO REGION 7 FOR: WASH CO LEAD DISTRICT (OLD MINES) (01 RA001 $82,000); WASH CO LEAD DISTRICT (PITOSI) (01 RA001, $82,000);  WASH CO LEAD DISTRICT (FURNACE CREEK) (01, RA001, $82,000); NEWTON COUNTY MINES (02, RA001, $3,367,000);  MADSON COUNTY MINES (03, RA007, $333,000); PARKVIEW WELLS (02, LR002, $150,000)GARVEY ELEVATOR (01, LR002, $73,000)."
1048,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-040,4/13/2020 14:47,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,3518682,"TO ISSUE $22,269,443 TO REGIONS 4,6, AND 8 FOR ONGOING RA AND LTRA. SPECIFICALLY, REGION 4 WILL RECEIVE $2,335,531 FOR MISSISSIPPI PHOSPHATES (OU00, RA003). REGION 6 WILL RECEIVE $11,089,105 FOR: JONES ROAD (OU01, RA004, $1,083,000); ODESSA CHROMIUM #1 ($400K); TAR CREEK (OTTAWA COUNTY) (OU02, RA003, $625K); TAR CREEK (OTTAWA COUNTY) (OU04, RA037, $3,382,564); TAR CREEK (OTTAWA COUNTY) (OU04, RA049, $3,262,859); GARLAND CREOSOTING (OU01, LR001, $455,682); GRANTS CHLORINATED SOLVENTS (OU01, LR002, $625K); HART CREOSOTING COMPANY (OU01, LR001, $450K); JASPER CREOSOTING COMPANY (OU01, LR001, $750K); TEXARKANA WOOD PRESERVING (OU01, LR001, $55K). REGION 8 WILL RECEIVE $8,844,807 FOR: BONITA PEAK MINING DISTRICT (OU01, RA001, $1,066,000); BONITA PEAK MINING DISTRICT (OU0, RV001, $4,204,500); GILT EDGE MINE (OU02, RA004, $2M); STANDARD MINE (OU01, RA003, $200K); UPPER TEN MILE CREEK MINING AREA (OU04, RA001, $674,307); SUMMITVILLE MINE (OU05, LR002, $700K)."
1049,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-040,4/13/2020 14:47,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,41,GRANTS,7570423,"TO ISSUE $22,269,443 TO REGIONS 4,6, AND 8 FOR ONGOING RA AND LTRA. SPECIFICALLY, REGION 4 WILL RECEIVE $2,335,531 FOR MISSISSIPPI PHOSPHATES (OU00, RA003). REGION 6 WILL RECEIVE $11,089,105 FOR: JONES ROAD (OU01, RA004, $1,083,000); ODESSA CHROMIUM #1 ($400K); TAR CREEK (OTTAWA COUNTY) (OU02, RA003, $625K); TAR CREEK (OTTAWA COUNTY) (OU04, RA037, $3,382,564); TAR CREEK (OTTAWA COUNTY) (OU04, RA049, $3,262,859); GARLAND CREOSOTING (OU01, LR001, $455,682); GRANTS CHLORINATED SOLVENTS (OU01, LR002, $625K); HART CREOSOTING COMPANY (OU01, LR001, $450K); JASPER CREOSOTING COMPANY (OU01, LR001, $750K); TEXARKANA WOOD PRESERVING (OU01, LR001, $55K). REGION 8 WILL RECEIVE $8,844,807 FOR: BONITA PEAK MINING DISTRICT (OU01, RA001, $1,066,000); BONITA PEAK MINING DISTRICT (OU0, RV001, $4,204,500); GILT EDGE MINE (OU02, RA004, $2M); STANDARD MINE (OU01, RA003, $200K); UPPER TEN MILE CREEK MINING AREA (OU04, RA001, $674,307); SUMMITVILLE MINE (OU05, LR002, $700K)."
1050,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-72-067,8/11/2020 13:43,6A00R,REGION 06 REMEDIAL,6A00R,REGION 06 REMEDIAL,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,5231638,"TO ISSUE $7,231,638 IN  FUNDS TO REGIONS  2 AND 6 FOR RA NEW STARTS.SPECIFICALLY REGION 2 WILL RECEIVED $2M IN FUNDS FOR WOLFF ALPROT CHEMCIAL COMPANY (OU01, RA001) AND  REGION 6 WILL RECEIVE $5,231,638 FOR WILCOX OIL COMPANY (OU01, RA002). CONTACT MARISSA MULLINS (202) 564- 5848 AND KEVIN HOLLINGSWORTH (703) 603-9058."
1051,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-001,10/18/2019 12:15,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,1109813.95,"CR1_ 9R_AOA_SFC6: THIS REPROGRAMMING TRANSFERS $10,207,900M  OF OEM REGIONAL REMOVAL 9R RESOURCES TO SUPPORT ON-GOING SITE AND CONTRACT OPERATIONS WORK CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575"
1052,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-001A,12/31/2019 13:15,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,1375637,"CR1_ 9R_AOA_SFC6: THIS REPROGRAMMING TRANSFERS $12,652,900M  OF OEM REGIONAL REMOVAL 9R RESOURCES TO SUPPORT ON-GOING SITE AND CONTRACT OPERATIONS WORK CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575"
1053,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-001B,1/24/2020 16:36,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,699783.25,"CR3_ 9R_AOA_SFC6: THIS REPROGRAMMING TRANSFERS $6,436,5M  OF OEM REGIONAL REMOVAL 9R RESOURCES TO SUPPORT ON-GOING SITE AND CONTRACT OPERATIONS WORK CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575"
1054,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-001C,2/13/2020 21:07,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,3185234.2,"9R_AOA_SFC6: THIS REPROGRAMMING TRANSFERS $29,297.3M  OF OEM REGIONAL REMOVAL 9R RESOURCES TO SUPPORT ON-GOING SITE AND CONTRACT OPERATIONS WORK CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575"
1055,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-001D,3/11/2020 20:49,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,4367510.75,9R_AOA_SFC6: THIS REPROGRAMMING TRANSFERS THE REMAINING $40.2M  OF OEM REGIONAL REMOVAL 9R RESOURCES TO SUPPORT ON-GOING SITE AND CONTRACT OPERATIONS WORK CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575
1056,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-002,10/18/2019 12:14,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,21,TRAVEL,2230,CR1_ 9R_SF72: THIS REPROGRAMMING TRANSFERS $22.3K   OF OEM 9R HS RESOURCES TO SUPPORT TRAVEL FOR SITE/INSPECTION VISITS CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575
1057,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-002A,12/31/2019 13:11,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,21,TRAVEL,2540,CR1_ 9R_SF72: THIS REPROGRAMMING TRANSFERS $22.3K   OF OEM 9R HS RESOURCES TO SUPPORT TRAVEL FOR SITE/INSPECTION VISITS CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575
1058,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-002B,1/24/2020 16:34,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,21,TRAVEL,1290,CR3_ 9R_SF72: THIS REPROGRAMMING TRANSFERS $12.9K   OF OEM 9R HS RESOURCES TO SUPPORT TRAVEL FOR SITE/INSPECTION VISITS CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575
1059,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-002D,3/11/2020 20:36,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,21,TRAVEL,15700,9R_SF72: THIS REPROGRAMMING TRANSFERS $157K   OF OEM 9R HS RESOURCES TO SUPPORT TRAVEL FOR SITE/INSPECTION VISITS CONDUCTED WITHIN EPAS 10 REGIONS. PROGRAM CONTACT: LISA GUARNEIRI 202.564.7997BUDGET CONTACT: LAVONE MARTINEZ 202.566.09575
1060,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-020,4/28/2020 12:20,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,24000,THIS REPROGRAMMING TRANSFERS $24K TO REGION 6 TO COVER OEM/CMAD EMPLOYEES WCF COST.  NO IMPACT TO THE LOSING PRC/BOCPOC: LMARTINEZ  202.566.0975 
1061,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R01,10/18/2019 12:18,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,37,CONTRACTS,28493.15,HS/CR1: THE PURPOSE OF THIS REPROGRAMMING IS TO TRANSFER $284.9K OF HLS FOR CONTRACT SUPPORT FOR REGIONS 1-10. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118
1062,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R01A,12/31/2019 13:11,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,37,CONTRACTS,33972.6,HS/CR1: THE PURPOSE OF THIS REPROGRAMMING IS TO TRANSFER $284.9K OF HLS FOR CONTRACT SUPPORT FOR REGIONS 1-10. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118
1063,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R01B,1/24/2020 16:30,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,37,CONTRACTS,16438.36,HS/CR3: THE PURPOSE OF THIS REPROGRAMMING IS TO TRANSFER $164.4K OF HLS FOR CONTRACT SUPPORT FOR REGIONS 1-10. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118
1064,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R01C,2/13/2020 20:30,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,37,CONTRACTS,45271.24,HS/ENACTED: THIS REPROGRAMMING REPLACES ALL REPROGRAMMINGS ISSUED UNDER THE CR ($452.7K) OF HLS FOR CONTRACT SUPPORT FOR REGIONS 1-10. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118
1065,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R01D,3/10/2020 20:12,6A00C,HOMELAND SECURITY,6A00C,HOMELAND SECURITY,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,37,CONTRACTS,154728.76,HS/ENACTED: THIS REPROGRAMMING IS THE FINAL REPROGRAMMING ISSUING REGIONAL HS FOR CONTRACT SUPPORT FOR REGIONS 1-10. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118
1066,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R02,10/18/2019 12:16,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC8,SF,SUPERFUND CLEANUP,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,C8,TO,37,CONTRACTS,14246.58,"FEDPREP-CR1: THE PURPOSE OF THIS REPROGRAMMING IS TO TRANSFER $142.5K CONTRACTS FUNDS TO REGIONS 01-10 IN SUPPORT OF FEDERAL PREPAREDNESS ACTIVITIES, INCLUDING REGIONAL RESPONSE TEAM WORK. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118"
1067,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R02A,12/31/2019 13:13,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC8,SF,SUPERFUND CLEANUP,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,C8,TO,37,CONTRACTS,16986.3,"FEDPREP-: THE PURPOSE OF THIS REPROGRAMMING IS TO TRANSFER $169.9K CONTRACTS FUNDS TO REGIONS 01-10 IN SUPPORT OF FEDERAL PREPAREDNESS ACTIVITIES, INCLUDING REGIONAL RESPONSE TEAM WORK. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118"
1068,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R02B,1/24/2020 16:28,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC8,SF,SUPERFUND CLEANUP,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,C8,TO,37,CONTRACTS,8219.18,"FEDPREP-: THE PURPOSE OF THIS REPROGRAMMING IS TO TRANSFER $81.2K CONTRACTS FUNDS TO REGIONS 01-10 IN SUPPORT OF FEDERAL PREPAREDNESS ACTIVITIES, INCLUDING REGIONAL RESPONSE TEAM WORK. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118"
1069,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R02C,2/13/2020 20:27,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC8,SF,SUPERFUND CLEANUP,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,C8,TO,37,CONTRACTS,39452.06,"FEDPREP-ENACTED-THIS REPROGRAMMING REPLACED ALL REPROGRAMMINGS ISSUED UNDER CR'S TO REGIONS 01-10 IN SUPPORT OF FEDERAL PREPAREDNESS ACTIVITIES, INCLUDING REGIONAL RESPONSE TEAM WORK. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118"
1070,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D3-R02D,3/11/2020 20:38,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC8,SF,SUPERFUND CLEANUP,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,C8,TO,37,CONTRACTS,70500,"FEDPREP-ENACTED-THIS REPROGRAMMING ISSUES ADDITIONAL $705K TO REGIONS 01-10 IN SUPPORT OF FEDERAL PREPAREDNESS ACTIVITIES, INCLUDING REGIONAL RESPONSE TEAM WORK. CONTACT: L. MARTNEZ 202.566.0975 B.ROACHE 202.567.8118"
1071,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D4L002,12/19/2019 15:30,6A00F,FEDERAL FACILITIES - SUPERFUND,6A00F,FEDERAL FACILITIES - SUPERFUND,06,REGION 06 DALLAS,DC9,SF,SUPERFUND CLEANUP,SUPERFUND:  FEDERAL FACILITIES,C9,TO,28,SITE TRAVEL,5000,ISSUE 2ND CR SITE TRAVEL TO FF REGIONS. MARIE BELL ANDERSON 202 564-0775 
1072,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D4L004,2/28/2020 14:15,6A00F,FEDERAL FACILITIES - SUPERFUND,6A00F,FEDERAL FACILITIES - SUPERFUND,06,REGION 06 DALLAS,DC9,SF,SUPERFUND CLEANUP,SUPERFUND:  FEDERAL FACILITIES,C9,TO,28,SITE TRAVEL,5000,"REVERSAL REPROGRAM D4L002 FF SITE TRAVEL EXPENSE REGIONS 3,5,6,9. MARIE BELL ANDERSON 202 564-0775. "
1073,7,RP,2020,06,T,SUPERFUND,RP 75-2020-T-D4L006,3/3/2020 13:37,6A00F,FEDERAL FACILITIES - SUPERFUND,6A00F,FEDERAL FACILITIES - SUPERFUND,06,REGION 06 DALLAS,DC9,SF,SUPERFUND CLEANUP,SUPERFUND:  FEDERAL FACILITIES,C9,TO,37,CONTRACTS,101250,REPROGRAMMING TO R2 (FULL) PARTIAL R5 & 6 FY20 ENACTED FUNDING BOC 37 OVERSIGHT. MARIE BELL ANDERSON 202 564-0775 
1074,7,RP,2020,06,T,SUPERFUND,RP 75-202-T-D3-R04D,5/1/2020 17:22,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,37,CONTRACTS,6000,HS_ENACTED: BUDGET AUTHORITY SPECIFICALLY IN SUPPORT OF REGIONAL AREA CONTINGENCY PLANNING (ACP) CONTRACT SUPPORT. POC: L. MARTINEZ 202.566.0975
1075,7,RP,2020,06,TR1,SUPERFUND REIMBURSABLES - SSC,RP 06-2020-20TR1-DD2-41-SED-73120,8/4/2020 15:28,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,FROM,37,CONTRACTS,7890,"THIS REQUEST MOVES FUNDS FROM BOC 37 TO BOC 41 TO FUND SED GRANT PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: 214-665-7105 "
1076,7,RP,2020,06,TR1,SUPERFUND REIMBURSABLES - SSC,RP 06-2020-20TR1-DD2-41-SED-73120,8/4/2020 15:28,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,41,GRANTS,7890,"THIS REQUEST MOVES FUNDS FROM BOC 37 TO BOC 41 TO FUND SED GRANT PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC: 214-665-7105 "
1077,7,RP,2020,06,TR1,SUPERFUND REIMBURSABLES - SSC,RP 06-2020-20TR1-DD2-SEMD-91120,9/11/2020 23:09,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,FROM,41,GRANTS,7890,"THIS REPROGRAM TRANSFERS FUNDS TO CONTRACTS TO SUPPORT SEMD PROGRAM PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC:DONNIE HAZLE,  214-665-7105 "
1078,7,RP,2020,06,TR1,SUPERFUND REIMBURSABLES - SSC,RP 06-2020-20TR1-DD2-SEMD-91120,9/11/2020 23:09,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,37,CONTRACTS,7890,"THIS REPROGRAM TRANSFERS FUNDS TO CONTRACTS TO SUPPORT SEMD PROGRAM PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375; BUDGET POC:DONNIE HAZLE,  214-665-7105 "
